OrderID,OrderDate,CustomerID,Country,Channel,MarketingChannel,OrderStatus,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,MarketingSpend,ShippingTimeDays,ShippingCost,ProfitAmount,ReturnFlag,CustomerSegment
ORD100811,2023-10-24 15:44:08,CUST1751,Nigeria,Mobile,Social,Completed,P1036,Serum,Beauty,1,44.18,29.92,0.0,44.18,29.92,2.28,7,6.86,5.12,0,Returning
ORD100811,2023-10-24 15:44:08,CUST1751,Nigeria,Mobile,Social,Completed,P1007,Dress,Apparel,1,55.35,42.26,0.0,55.35,42.26,3.56,4,4.53,5.0,0,Returning
ORD100469,2023-10-24 17:31:02,CUST1842,India,Mobile,Organic,Completed,P1035,Conditioner,Beauty,1,15.58,7.16,0.0,15.58,7.16,0.0,14,9.51,-1.09,0,New
ORD100568,2023-10-24 20:10:00,CUST1061,India,Web,PPC,Completed,P1022,Vacuum,Home,2,41.35,23.69,0.0,82.7,47.38,3.79,1,2.83,28.7,0,Returning
ORD100568,2023-10-24 20:10:00,CUST1061,India,Web,PPC,Completed,P1005,Jacket,Apparel,1,35.32,22.2,0.05,33.55,22.2,0.27,2,3.93,7.15,0,Returning
ORD101152,2023-10-24 21:40:03,CUST1873,United States,Web,Organic,Completed,P1025,Curtain,Home,3,42.22,21.87,0.0,126.66,65.61,0.53,14,13.6,46.92,0,Loyal
ORD101152,2023-10-24 21:40:03,CUST1873,United States,Web,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,20.48,0.0,27.97,20.48,0.81,3,3.14,3.54,0,Loyal
ORD101152,2023-10-24 21:40:03,CUST1873,United States,Web,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,58.5,0.0,77.05,58.5,0.12,2,3.91,14.52,0,Loyal
ORD101152,2023-10-24 21:40:03,CUST1873,United States,Web,Organic,Completed,P1022,Vacuum,Home,1,41.35,28.9,0.05,39.28,28.9,0.45,3,4.16,5.77,0,Loyal
ORD101116,2023-10-27 11:08:25,CUST1997,Germany,App,Organic,Completed,P1033,Perfume,Beauty,2,18.85,9.3,0.05,35.82,18.6,0.42,1,2.88,13.92,0,New
ORD100885,2023-10-27 12:53:52,CUST1742,Brazil,Web,PPC,Completed,P1001,Hoodie,Apparel,1,37.23,22.34,0.05,35.37,22.34,0.74,5,4.16,8.13,0,Returning
ORD100767,2023-10-28 01:48:54,CUST1402,Nigeria,Mobile,Email,Completed,P1019,Fitness Band,Electronics,1,91.75,68.24,0.0,91.75,68.24,0.51,10,7.43,15.57,0,Loyal
ORD100767,2023-10-28 01:48:54,CUST1402,Nigeria,Mobile,Email,Completed,P1037,Face Mask,Beauty,2,0.81,0.64,0.0,1.62,1.28,0.64,4,5.34,-5.64,0,Loyal
ORD100258,2023-10-28 03:30:08,CUST1758,United States,Mobile,PPC,Completed,P1035,Conditioner,Beauty,2,15.58,8.84,0.0,31.16,17.68,0.54,2,3.24,9.7,0,Returning
ORD101169,2023-10-29 04:49:27,CUST1413,Germany,App,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,71.45,0.0,110.73,71.45,0.16,5,6.38,32.74,0,Loyal
ORD101169,2023-10-29 04:49:27,CUST1413,Germany,App,Organic,Completed,P1035,Conditioner,Beauty,1,15.58,9.5,0.0,15.58,9.5,0.42,2,4.2,1.46,0,Loyal
ORD101164,2023-11-02 07:30:55,CUST1683,India,Mobile,Email,Completed,P1027,Rug,Home,3,47.51,32.11,0.0,142.53,96.33,3.69,3,3.24,39.27,0,Returning
ORD100298,2023-11-02 21:56:58,CUST1988,Brazil,Mobile,Organic,Completed,P1034,Shampoo,Beauty,2,56.45,36.37,0.0,112.9,72.74,0.12,1,2.3,37.74,0,Returning
ORD100298,2023-11-02 21:56:58,CUST1988,Brazil,Mobile,Organic,Completed,P1019,Fitness Band,Electronics,1,91.75,51.07,0.0,91.75,51.07,0.75,2,4.23,35.7,0,Returning
ORD100298,2023-11-02 21:56:58,CUST1988,Brazil,Mobile,Organic,Completed,P1032,Lipstick,Beauty,1,39.73,26.18,0.0,39.73,26.18,0.54,14,18.13,-5.12,0,Returning
ORD100071,2023-11-03 20:27:44,CUST1256,United Kingdom,Web,Affiliate,Completed,P1036,Serum,Beauty,1,44.18,26.0,0.0,44.18,26.0,0.05,1,3.08,15.05,0,Returning
ORD100071,2023-11-03 20:27:44,CUST1256,United Kingdom,Web,Affiliate,Completed,P1000,T-Shirt,Apparel,2,49.93,34.69,0.15,84.88,69.38,0.13,3,5.14,10.23,0,Returning
ORD100071,2023-11-03 20:27:44,CUST1256,United Kingdom,Web,Affiliate,Completed,P1025,Curtain,Home,1,42.22,24.63,0.0,42.22,24.63,2.15,4,4.27,11.17,0,Returning
ORD100178,2023-11-04 10:38:44,CUST1205,France,Web,Organic,Completed,P1037,Face Mask,Beauty,1,0.81,0.54,0.05,0.77,0.54,0.97,1,3.0,-3.74,0,Loyal
ORD100859,2023-11-04 19:44:33,CUST1203,Spain,Web,Organic,Completed,P1035,Conditioner,Beauty,1,15.58,7.78,0.0,15.58,7.78,0.35,1,2.66,4.79,0,Returning
ORD100859,2023-11-04 19:44:33,CUST1203,Spain,Web,Organic,Completed,P1015,Webcam,Electronics,1,108.75,50.99,0.0,108.75,50.99,0.09,3,5.04,52.63,0,Returning
ORD101109,2023-11-04 21:08:44,CUST1264,Brazil,App,Organic,Cancelled,P1015,Webcam,Electronics,1,108.75,86.05,0.05,103.31,86.05,0.36,7,7.24,9.66,0,New
ORD101109,2023-11-04 21:08:44,CUST1264,Brazil,App,Organic,Cancelled,P1023,Blender,Home,1,11.51,8.16,0.0,11.51,8.16,0.41,4,3.29,-0.35,0,New
ORD100111,2023-11-05 03:03:15,CUST1429,Canada,Mobile,Organic,Completed,P1012,Smart Watch,Electronics,3,124.84,87.57,0.0,374.52,262.71,0.29,3,2.9,108.62,0,Loyal
ORD100111,2023-11-05 03:03:15,CUST1429,Canada,Mobile,Organic,Completed,P1001,Hoodie,Apparel,1,37.23,23.74,0.2,29.78,23.74,0.63,10,10.18,-4.77,0,Loyal
ORD101001,2023-11-07 17:17:14,CUST1194,France,Mobile,Email,Completed,P1022,Vacuum,Home,1,41.35,32.63,0.0,41.35,32.63,0.36,2,4.33,4.03,0,Returning
ORD101001,2023-11-07 17:17:14,CUST1194,France,Mobile,Email,Completed,P1006,Socks,Apparel,2,71.58,39.46,0.1,128.84,78.92,1.41,7,10.04,38.47,0,Returning
ORD101001,2023-11-07 17:17:14,CUST1194,France,Mobile,Email,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,52.4,0.0,110.69,52.4,1.94,2,3.46,52.89,0,Returning
ORD100573,2023-11-07 22:14:14,CUST1505,Spain,Web,Email,Completed,P1028,Cutlery Set,Home,1,27.99,12.67,0.15,23.79,12.67,5.91,5,6.37,-1.16,0,Returning
ORD100573,2023-11-07 22:14:14,CUST1505,Spain,Web,Email,Completed,P1000,T-Shirt,Apparel,1,49.93,24.41,0.0,49.93,24.41,1.66,4,5.0,18.86,0,Returning
ORD100674,2023-11-08 03:17:23,CUST1287,Spain,Mobile,Organic,Completed,P1026,Desk Lamp,Home,1,16.98,9.34,0.0,16.98,9.34,0.28,1,2.85,4.51,0,New
ORD100674,2023-11-08 03:17:23,CUST1287,Spain,Mobile,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,16.8,0.0,27.97,16.8,0.25,1,2.74,8.18,0,New
ORD100674,2023-11-08 03:17:23,CUST1287,Spain,Mobile,Organic,Completed,P1024,Throw Pillow,Home,2,29.11,13.1,0.0,58.22,26.2,0.66,2,3.18,28.18,0,New
ORD100371,2023-11-09 14:30:01,CUST1339,United States,Web,Organic,Completed,P1039,Hand Cream,Beauty,1,43.94,27.2,0.05,41.74,27.2,0.73,5,4.14,9.67,0,Returning
ORD100889,2023-11-09 15:45:28,CUST1689,United States,Mobile,PPC,Completed,P1015,Webcam,Electronics,1,108.75,63.56,0.1,97.88,63.56,3.82,3,2.98,27.52,0,Returning
ORD100254,2023-11-09 22:45:41,CUST1281,United Kingdom,Web,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,19.22,0.05,26.57,19.22,0.82,7,6.6,-0.07,0,Returning
ORD100704,2023-11-13 06:35:12,CUST1653,India,Web,Organic,Completed,P1016,Keyboard,Electronics,1,99.74,79.32,0.0,99.74,79.32,0.48,3,3.03,16.91,0,Loyal
ORD100029,2023-11-13 21:26:20,CUST1412,Canada,Web,Organic,Completed,P1007,Dress,Apparel,1,55.35,39.4,0.0,55.35,39.4,0.17,2,3.62,12.16,0,Returning
ORD100029,2023-11-13 21:26:20,CUST1412,Canada,Web,Organic,Completed,P1022,Vacuum,Home,3,41.35,24.48,0.0,124.05,73.44,0.83,4,4.29,45.49,0,Returning
ORD100527,2023-11-14 21:38:08,CUST1367,Canada,Mobile,Email,Returned,P1027,Rug,Home,1,47.51,29.3,0.0,47.51,29.3,3.38,4,4.72,10.11,1,New
ORD100764,2023-11-15 05:36:27,CUST1695,India,Mobile,Organic,Completed,P1037,Face Mask,Beauty,1,0.81,0.48,0.0,0.81,0.48,0.2,2,3.15,-3.02,0,Returning
ORD100764,2023-11-15 05:36:27,CUST1695,India,Mobile,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,15.5,0.0,27.97,15.5,0.93,1,2.72,8.82,0,Returning
ORD100843,2023-11-16 16:20:33,CUST1080,India,Mobile,Affiliate,Completed,P1006,Socks,Apparel,1,71.58,46.19,0.05,68.0,46.19,2.61,1,2.61,16.59,0,Returning
ORD100843,2023-11-16 16:20:33,CUST1080,India,Mobile,Affiliate,Completed,P1023,Blender,Home,1,11.51,7.15,0.05,10.93,7.15,4.73,1,2.92,-3.87,0,Returning
ORD100843,2023-11-16 16:20:33,CUST1080,India,Mobile,Affiliate,Completed,P1031,Sunscreen,Beauty,1,77.05,53.86,0.2,61.64,53.86,5.04,3,4.41,-1.67,0,Returning
ORD100377,2023-11-16 19:21:28,CUST1555,Nigeria,Mobile,PPC,Completed,P1020,Coffee Maker,Home,2,69.31,53.25,0.0,138.62,106.5,2.58,2,4.24,25.3,0,Returning
ORD100377,2023-11-16 19:21:28,CUST1555,Nigeria,Mobile,PPC,Completed,P1033,Perfume,Beauty,1,18.85,9.39,0.1,16.97,9.39,4.13,1,3.11,0.34,0,Returning
ORD100476,2023-11-16 22:23:08,CUST1836,United Kingdom,App,Email,Completed,P1015,Webcam,Electronics,1,108.75,60.53,0.1,97.88,60.53,4.47,1,2.41,30.47,0,Returning
ORD100476,2023-11-16 22:23:08,CUST1836,United Kingdom,App,Email,Completed,P1034,Shampoo,Beauty,1,56.45,27.95,0.0,56.45,27.95,4.17,7,8.43,15.9,0,Returning
ORD100476,2023-11-16 22:23:08,CUST1836,United Kingdom,App,Email,Completed,P1029,Storage Box,Home,2,34.17,20.46,0.05,64.92,40.92,4.58,4,3.6,15.82,0,Returning
ORD100476,2023-11-16 22:23:08,CUST1836,United Kingdom,App,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,15.6,0.0,27.97,15.6,1.26,10,13.83,-2.72,0,Returning
ORD100803,2023-11-17 16:45:49,CUST1759,France,Web,Organic,Completed,P1012,Smart Watch,Electronics,2,124.84,57.6,0.0,249.68,115.2,0.73,2,3.29,130.46,0,Loyal
ORD100964,2023-11-18 23:03:34,CUST1028,Nigeria,Web,Organic,Completed,P1004,Cap,Apparel,1,35.32,27.64,0.1,31.79,27.64,0.89,2,3.88,-0.62,0,Returning
ORD100964,2023-11-18 23:03:34,CUST1028,Nigeria,Web,Organic,Completed,P1023,Blender,Home,2,11.51,8.0,0.05,21.87,16.0,0.91,10,5.89,-0.93,0,Returning
ORD100964,2023-11-18 23:03:34,CUST1028,Nigeria,Web,Organic,Completed,P1003,Sneakers,Apparel,1,70.46,44.63,0.05,66.94,44.63,0.18,3,3.9,18.23,0,Returning
ORD100964,2023-11-18 23:03:34,CUST1028,Nigeria,Web,Organic,Completed,P1028,Cutlery Set,Home,1,27.99,20.68,0.1,25.19,20.68,0.87,1,2.96,0.68,0,Returning
ORD100362,2023-11-19 00:49:52,CUST1965,Canada,Web,PPC,Returned,P1015,Webcam,Electronics,2,108.75,54.83,0.0,217.5,109.66,0.23,2,3.24,104.37,1,Returning
ORD100818,2023-11-19 01:27:06,CUST1954,Australia,Web,Organic,Completed,P1025,Curtain,Home,2,42.22,28.25,0.05,80.22,56.5,0.95,2,3.73,19.04,0,Returning
ORD101093,2023-11-19 18:55:44,CUST1188,Nigeria,Mobile,Affiliate,Completed,P1025,Curtain,Home,1,42.22,33.6,0.0,42.22,33.6,0.89,7,9.67,-1.94,0,New
ORD100327,2023-11-20 13:22:33,CUST1548,Nigeria,Mobile,Organic,Completed,P1008,Skirt,Apparel,1,30.61,22.57,0.0,30.61,22.57,0.08,2,4.28,3.68,0,New
ORD100800,2023-11-21 01:35:45,CUST1233,Nigeria,Mobile,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,57.8,0.0,77.05,57.8,0.35,1,2.95,15.95,0,Returning
ORD101058,2023-11-21 07:10:51,CUST1989,India,Web,PPC,Completed,P1031,Sunscreen,Beauty,1,77.05,47.79,0.1,69.34,47.79,0.57,3,5.18,15.8,0,Loyal
ORD101058,2023-11-21 07:10:51,CUST1989,India,Web,PPC,Completed,P1030,Moisturizer,Beauty,1,27.97,19.84,0.0,27.97,19.84,5.87,2,3.09,-0.83,0,Loyal
ORD101058,2023-11-21 07:10:51,CUST1989,India,Web,PPC,Completed,P1019,Fitness Band,Electronics,1,91.75,46.86,0.0,91.75,46.86,1.32,1,2.4,41.17,0,Loyal
ORD101058,2023-11-21 07:10:51,CUST1989,India,Web,PPC,Completed,P1039,Hand Cream,Beauty,2,43.94,23.17,0.0,87.88,46.34,2.76,1,2.45,36.33,0,Loyal
ORD100805,2023-11-21 08:12:53,CUST1589,United States,Web,Organic,Completed,P1000,T-Shirt,Apparel,2,49.93,26.68,0.0,99.86,53.36,0.73,2,4.18,41.59,0,Loyal
ORD100805,2023-11-21 08:12:53,CUST1589,United States,Web,Organic,Completed,P1028,Cutlery Set,Home,2,27.99,17.06,0.1,50.38,34.12,0.75,4,3.62,11.89,0,Loyal
ORD100301,2023-11-22 15:28:21,CUST1631,Canada,Mobile,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,86.98,0.05,105.19,86.98,0.17,14,10.15,7.89,0,New
ORD101187,2023-11-23 13:01:21,CUST1234,Germany,Web,PPC,Completed,P1029,Storage Box,Home,2,34.17,21.89,0.0,68.34,43.78,3.82,4,4.65,16.09,0,Returning
ORD100366,2023-11-23 17:36:09,CUST1334,France,Web,Organic,Completed,P1013,Phone Case,Electronics,1,81.73,49.53,0.0,81.73,49.53,0.6,1,2.75,28.85,0,Loyal
ORD100366,2023-11-23 17:36:09,CUST1334,France,Web,Organic,Completed,P1032,Lipstick,Beauty,2,39.73,20.97,0.0,79.46,41.94,0.29,3,3.96,33.27,0,Loyal
ORD101145,2023-11-26 11:42:03,CUST1374,United States,Web,PPC,Completed,P1020,Coffee Maker,Home,1,69.31,32.14,0.0,69.31,32.14,2.82,7,6.66,27.69,0,Returning
ORD101145,2023-11-26 11:42:03,CUST1374,United States,Web,PPC,Completed,P1013,Phone Case,Electronics,1,81.73,43.65,0.0,81.73,43.65,3.61,3,4.56,29.91,0,Returning
ORD101106,2023-11-26 20:23:12,CUST1921,Nigeria,Web,Organic,Cancelled,P1036,Serum,Beauty,2,44.18,34.32,0.0,88.36,68.64,0.65,1,2.67,16.4,0,New
ORD100396,2023-11-28 00:07:43,CUST1341,United States,Mobile,PPC,Completed,P1038,Body Lotion,Beauty,2,13.44,7.6,0.0,26.88,15.2,2.03,1,2.91,6.74,0,Returning
ORD100187,2023-11-30 06:29:07,CUST1268,Canada,Web,Affiliate,Completed,P1018,Smart Light,Electronics,1,101.84,59.82,0.0,101.84,59.82,0.69,4,4.47,36.86,0,Returning
ORD100179,2023-11-30 12:17:52,CUST1804,United Kingdom,Web,PPC,Completed,P1004,Cap,Apparel,2,35.32,24.32,0.0,70.64,48.64,3.3,1,3.16,15.54,0,New
ORD101011,2023-12-01 17:30:23,CUST1145,United States,Mobile,PPC,Completed,P1029,Storage Box,Home,2,34.17,20.11,0.05,64.92,40.22,1.96,1,3.05,19.69,0,New
ORD101011,2023-12-01 17:30:23,CUST1145,United States,Mobile,PPC,Completed,P1014,Portable Charger,Electronics,1,85.5,39.51,0.0,85.5,39.51,1.7,7,7.66,36.63,0,New
ORD100909,2023-12-01 17:31:18,CUST1588,United States,Web,Organic,Completed,P1000,T-Shirt,Apparel,2,49.93,24.43,0.15,84.88,48.86,0.16,10,9.62,26.24,0,New
ORD100401,2023-12-02 04:49:55,CUST1100,India,App,PPC,Completed,P1034,Shampoo,Beauty,1,56.45,34.48,0.0,56.45,34.48,4.28,7,7.39,10.3,0,Returning
ORD100666,2023-12-03 09:22:06,CUST1005,United States,Mobile,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,14.52,0.15,23.77,14.52,3.17,1,3.11,2.97,0,Returning
ORD100745,2023-12-04 22:39:50,CUST1831,United Kingdom,Mobile,Social,Completed,P1037,Face Mask,Beauty,1,0.81,0.46,0.05,0.77,0.46,0.89,4,5.3,-5.88,0,New
ORD100391,2023-12-06 02:03:06,CUST1426,Spain,Web,Organic,Completed,P1038,Body Lotion,Beauty,1,13.44,8.74,0.0,13.44,8.74,0.56,1,3.17,0.97,0,Returning
ORD100391,2023-12-06 02:03:06,CUST1426,Spain,Web,Organic,Completed,P1036,Serum,Beauty,1,44.18,31.47,0.15,37.55,31.47,0.36,1,2.33,3.39,0,Returning
ORD100760,2023-12-06 12:37:26,CUST1967,Spain,Web,Organic,Completed,P1014,Portable Charger,Electronics,2,85.5,56.8,0.0,171.0,113.6,0.43,1,2.71,54.26,0,Loyal
ORD100675,2023-12-09 09:07:06,CUST1685,Nigeria,Web,Social,Completed,P1037,Face Mask,Beauty,1,0.81,0.47,0.15,0.69,0.47,4.67,1,2.78,-7.23,0,Returning
ORD100726,2023-12-10 05:36:27,CUST1247,Germany,Web,PPC,Completed,P1010,Wireless Headphones,Electronics,1,110.73,85.95,0.05,105.19,85.95,2.57,3,5.44,11.23,0,Returning
ORD101127,2023-12-11 11:30:48,CUST1246,France,Web,Email,Completed,P1013,Phone Case,Electronics,2,81.73,39.73,0.0,163.46,79.46,5.38,2,3.02,75.6,0,Returning
ORD100105,2023-12-11 19:08:38,CUST1385,Nigeria,Web,PPC,Returned,P1013,Phone Case,Electronics,2,81.73,57.36,0.1,147.11,114.72,5.82,1,2.85,23.72,1,New
ORD100105,2023-12-11 19:08:38,CUST1385,Nigeria,Web,PPC,Returned,P1010,Wireless Headphones,Electronics,2,110.73,77.78,0.0,221.46,155.56,0.26,5,5.14,60.5,1,New
ORD101095,2023-12-12 00:06:30,CUST1790,India,Web,Organic,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,78.35,0.0,110.69,78.35,0.5,3,4.33,27.51,0,New
ORD100040,2023-12-12 12:17:48,CUST1974,India,Web,Organic,Completed,P1023,Blender,Home,1,11.51,9.21,0.05,10.93,9.21,0.35,1,2.89,-1.52,0,New
ORD100439,2023-12-12 23:43:25,CUST1332,Nigeria,Mobile,Email,Cancelled,P1016,Keyboard,Electronics,1,99.74,52.33,0.0,99.74,52.33,0.27,3,3.37,43.77,0,Returning
ORD100824,2023-12-14 20:52:02,CUST1315,United Kingdom,Web,Social,Completed,P1006,Socks,Apparel,1,71.58,34.97,0.0,71.58,34.97,5.81,2,3.7,27.1,0,Returning
ORD101129,2023-12-15 07:39:07,CUST1095,Brazil,Mobile,Email,Completed,P1021,Air Fryer,Home,1,35.48,24.13,0.0,35.48,24.13,4.18,7,4.14,3.03,0,Loyal
ORD101129,2023-12-15 07:39:07,CUST1095,Brazil,Mobile,Email,Completed,P1033,Perfume,Beauty,1,18.85,8.77,0.15,16.02,8.77,4.13,3,4.36,-1.24,0,Loyal
ORD100585,2023-12-16 06:42:30,CUST1711,Canada,Web,PPC,Completed,P1034,Shampoo,Beauty,2,56.45,32.03,0.0,112.9,64.06,1.8,7,6.17,40.87,0,New
ORD100585,2023-12-16 06:42:30,CUST1711,Canada,Web,PPC,Completed,P1036,Serum,Beauty,1,44.18,21.5,0.0,44.18,21.5,5.26,2,4.24,13.18,0,New
ORD100585,2023-12-16 06:42:30,CUST1711,Canada,Web,PPC,Completed,P1029,Storage Box,Home,1,34.17,21.31,0.15,29.04,21.31,5.52,14,14.25,-12.04,0,New
ORD101003,2023-12-16 23:23:51,CUST1705,India,Web,Affiliate,Completed,P1024,Throw Pillow,Home,1,29.11,17.35,0.0,29.11,17.35,1.26,1,2.59,7.91,0,Returning
ORD100905,2023-12-17 08:34:23,CUST1448,India,Web,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,38.73,0.0,77.05,38.73,0.3,4,3.92,34.1,0,Returning
ORD100905,2023-12-17 08:34:23,CUST1448,India,Web,Organic,Completed,P1011,Bluetooth Speaker,Electronics,2,110.69,79.84,0.15,188.17,159.68,0.41,3,3.31,24.77,0,Returning
ORD101079,2023-12-17 19:46:23,CUST1871,United Kingdom,App,PPC,Returned,P1038,Body Lotion,Beauty,1,13.44,9.54,0.0,13.44,9.54,3.79,5,4.97,-4.86,1,Returning
ORD100283,2023-12-18 09:28:51,CUST1136,Nigeria,Mobile,Social,Completed,P1008,Skirt,Apparel,1,30.61,19.64,0.05,29.08,19.64,1.88,2,3.93,3.63,0,New
ORD101179,2023-12-19 00:35:51,CUST1094,Australia,Web,PPC,Completed,P1014,Portable Charger,Electronics,1,85.5,39.9,0.0,85.5,39.9,0.97,3,4.79,39.84,0,New
ORD100299,2023-12-19 06:26:57,CUST1661,India,Web,Organic,Completed,P1001,Hoodie,Apparel,1,37.23,18.25,0.2,29.78,18.25,0.67,14,13.35,-2.49,0,Returning
ORD100299,2023-12-19 06:26:57,CUST1661,India,Web,Organic,Completed,P1028,Cutlery Set,Home,2,27.99,13.13,0.0,55.98,26.26,0.75,1,3.19,25.78,0,Returning
ORD100876,2023-12-20 02:13:47,CUST1542,United Kingdom,Web,Organic,Completed,P1029,Storage Box,Home,2,34.17,20.54,0.05,64.92,41.08,1.0,1,2.32,20.52,0,New
ORD100876,2023-12-20 02:13:47,CUST1542,United Kingdom,Web,Organic,Completed,P1024,Throw Pillow,Home,1,29.11,19.47,0.0,29.11,19.47,0.17,1,2.62,6.85,0,New
ORD101144,2023-12-20 20:21:05,CUST1370,Australia,Web,Organic,Completed,P1005,Jacket,Apparel,2,35.32,21.0,0.0,70.64,42.0,0.8,2,3.52,24.32,0,New
ORD100059,2023-12-23 13:21:20,CUST1686,Nigeria,Web,Email,Completed,P1018,Smart Light,Electronics,1,101.84,60.1,0.0,101.84,60.1,4.56,1,2.33,34.85,0,New
ORD100777,2023-12-23 18:39:53,CUST1413,Nigeria,Web,PPC,Completed,P1017,Mouse,Electronics,1,126.28,78.9,0.05,119.97,78.9,4.08,2,3.18,33.81,0,Loyal
ORD101189,2023-12-24 10:43:10,CUST1088,Spain,Mobile,PPC,Completed,P1004,Cap,Apparel,1,35.32,28.12,0.0,35.32,28.12,5.62,2,3.84,-2.26,0,Returning
ORD100878,2023-12-27 06:26:57,CUST1613,United States,Mobile,PPC,Completed,P1034,Shampoo,Beauty,1,56.45,37.91,0.0,56.45,37.91,3.82,3,4.26,10.46,0,Returning
ORD100878,2023-12-27 06:26:57,CUST1613,United States,Mobile,PPC,Completed,P1002,Jeans,Apparel,2,52.95,33.7,0.0,105.9,67.4,1.35,1,2.66,34.49,0,Returning
ORD100375,2023-12-27 11:40:19,CUST1241,Spain,App,Organic,Completed,P1021,Air Fryer,Home,1,35.48,20.77,0.2,28.38,20.77,1.0,3,5.57,1.04,0,Returning
ORD100285,2023-12-27 17:30:37,CUST1584,Spain,Mobile,PPC,Completed,P1020,Coffee Maker,Home,1,69.31,33.77,0.0,69.31,33.77,2.29,4,3.39,29.86,0,Returning
ORD100285,2023-12-27 17:30:37,CUST1584,Spain,Mobile,PPC,Completed,P1031,Sunscreen,Beauty,1,77.05,36.2,0.0,77.05,36.2,1.6,5,7.03,32.22,0,Returning
ORD100285,2023-12-27 17:30:37,CUST1584,Spain,Mobile,PPC,Completed,P1001,Hoodie,Apparel,2,37.23,28.19,0.0,74.46,56.38,2.53,1,2.31,13.24,0,Returning
ORD100112,2023-12-28 07:36:26,CUST1191,Canada,Web,Affiliate,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,69.47,0.0,110.69,69.47,5.93,2,3.6,31.69,0,Returning
ORD101198,2023-12-28 19:18:11,CUST1653,United States,App,PPC,Completed,P1005,Jacket,Apparel,1,35.32,27.52,0.0,35.32,27.52,3.28,2,4.22,0.3,0,Loyal
ORD101198,2023-12-28 19:18:11,CUST1653,United States,App,PPC,Completed,P1030,Moisturizer,Beauty,2,27.97,20.32,0.0,55.94,40.64,4.98,5,4.5,5.82,0,Loyal
ORD100324,2023-12-28 21:25:25,CUST1600,United States,Web,PPC,Completed,P1009,Blouse,Apparel,3,50.85,40.02,0.0,152.55,120.06,2.73,5,5.32,24.44,0,Returning
ORD100324,2023-12-28 21:25:25,CUST1600,United States,Web,PPC,Completed,P1022,Vacuum,Home,1,41.35,23.64,0.05,39.28,23.64,4.89,7,5.53,5.22,0,Returning
ORD100324,2023-12-28 21:25:25,CUST1600,United States,Web,PPC,Completed,P1000,T-Shirt,Apparel,2,49.93,35.16,0.05,94.87,70.32,3.35,3,4.47,16.73,0,Returning
ORD100481,2023-12-30 12:27:13,CUST1526,United States,Web,Affiliate,Completed,P1027,Rug,Home,1,47.51,23.64,0.0,47.51,23.64,4.57,2,3.87,15.43,0,New
ORD100472,2024-01-01 05:03:17,CUST1369,United Kingdom,App,Organic,Completed,P1022,Vacuum,Home,1,41.35,32.16,0.0,41.35,32.16,0.51,1,2.99,5.69,0,Returning
ORD100492,2024-01-01 13:22:03,CUST1677,United States,Web,Organic,Completed,P1029,Storage Box,Home,2,34.17,25.77,0.2,54.67,51.54,0.11,1,2.45,0.57,0,Returning
ORD101131,2024-01-01 14:35:44,CUST1168,Nigeria,Web,PPC,Completed,P1014,Portable Charger,Electronics,1,85.5,43.62,0.15,72.68,43.62,0.94,1,2.96,25.16,0,Returning
ORD100240,2024-01-05 00:27:05,CUST1301,India,Mobile,Email,Completed,P1020,Coffee Maker,Home,1,69.31,46.67,0.0,69.31,46.67,5.86,1,2.73,14.05,0,Returning
ORD100907,2024-01-05 14:47:56,CUST1219,Nigeria,Web,Email,Completed,P1036,Serum,Beauty,2,44.18,30.77,0.0,88.36,61.54,1.53,1,2.97,22.32,0,New
ORD100806,2024-01-06 02:22:35,CUST1517,Nigeria,Web,Email,Completed,P1014,Portable Charger,Electronics,1,85.5,45.35,0.1,76.95,45.35,4.97,3,5.56,21.07,0,Loyal
ORD100943,2024-01-06 05:10:20,CUST1016,Nigeria,Web,Social,Completed,P1034,Shampoo,Beauty,1,56.45,39.15,0.0,56.45,39.15,1.19,1,2.38,13.73,0,Returning
ORD100943,2024-01-06 05:10:20,CUST1016,Nigeria,Web,Social,Completed,P1021,Air Fryer,Home,1,35.48,25.36,0.1,31.93,25.36,3.23,5,5.29,-1.95,0,Returning
ORD100006,2024-01-06 07:08:32,CUST1505,Nigeria,Web,Organic,Completed,P1036,Serum,Beauty,1,44.18,35.28,0.0,44.18,35.28,0.53,2,4.35,4.02,0,Returning
ORD100006,2024-01-06 07:08:32,CUST1505,Nigeria,Web,Organic,Completed,P1015,Webcam,Electronics,1,108.75,65.01,0.0,108.75,65.01,0.06,14,11.01,32.67,0,Returning
